policy_id,age,gender,start_date,deferral_years,initial_value,rider_type,has_death_benefit,death_benefit_type,has_beneficiary,me_fees,admin_fees,rider_fees,death_benefit_fees,total_fees,status
P00177,62,F,2017-03-02,10,94000,GMIB,True,SteppedUp,True,0.014216658780867196,0.0016559970218538184,0.007882708407200071,0.004359771921424923,0.02811513613134601,deferred
P00178,73,M,2017-08-02,5,83000,GMWB,False,None,False,0.010877807530283086,0.0024593553025925134,0.011973224085521037,0.0,0.025310386918396637,payout
P00179,59,M,2023-04-17,10,169000,GMWB,True,AccountValue,True,0.013382877831930963,0.0012164814033623298,0.008799604261815442,0.0,0.023398963497108734,deferred
P00180,80,F,2016-06-26,5,51000,None,False,None,False,0.00507892511595988,0.001413616786339684,0.0,0.0,0.006492541902299564,payout
P00181,67,M,2017-01-09,10,71000,GMIB,True,ReturnOfPremium,True,0.015302710346341663,0.0013475845035618014,0.00989326954855644,0.003340806833687495,0.0298843712321474,deferred
P00182,55,F,2017-04-01,5,163000,GMIB,True,AccountValue,True,0.013120291525824512,0.0023537655062592757,0.010198938661459824,0.0,0.02567299569354361,payout
P00183,53,F,2013-02-14,5,88000,GMIB,True,AccountValue,True,0.013022093824842366,0.0013070067981389992,0.011004894814022188,0.0,0.025333995437003553,payout
P00184,65,F,2006-01-01,0,70000,GMWB,True,ReturnOfPremium,True,0.013336735940616578,0.002021362375521708,0.01140232595855454,0.0027344546285393277,0.029494878903232154,payout
P00185,60,M,2012-11-01,15,50000,GMWB,True,ReturnOfPremium,True,0.01285698514648715,0.0015578917321140827,0.006983894376322835,0.0038900527164705836,0.02528882397139465,deferred
P00186,67,F,2016-10-27,15,93000,GMIB,True,ReturnOfPremium,True,0.016777687006726074,0.0027718693061122403,0.00844139766590022,0.0025917627255297175,0.03058271670426825,deferred
P00187,65,F,2024-11-19,5,140000,None,True,AccountValue,True,0.010125632273296966,0.0011821984706600014,0.0,0.0,0.011307830743956967,deferred
P00188,61,M,2016-03-11,5,50000,GMIB,True,AccountValue,True,0.014423633716558412,0.0011801895569229478,0.007107138215957206,0.0,0.022710961489438564,payout
P00189,55,M,2016-10-16,0,118000,GMIB,False,None,False,0.01010207860072294,0.0028540631992020333,0.011440672302684583,0.0,0.024396814102609556,payout
P00190,49,F,2015-04-04,5,226000,GMWB,True,AccountValue,True,0.01509845404371308,0.002714001396107056,0.010667794031521495,0.0,0.02848024947134163,payout
P00191,58,M,2023-11-16,15,156000,GMIB,False,None,False,0.010855492272844951,0.0027335063080466877,0.010362387191083714,0.0,0.02395138577197535,deferred
P00192,68,F,2020-04-05,5,88000,None,True,AccountValue,True,0.011627768911551248,0.002728837690068135,0.0,0.0,0.014356606601619384,payout
P00193,63,F,2022-03-24,10,139000,None,True,AccountValue,True,0.010005783020845342,0.0025687013266207006,0.0,0.0,0.012574484347466042,deferred
P00194,52,M,2018-01-03,15,122000,GMWB,True,AccountValue,False,0.013808101314756183,0.001970768686005804,0.0060407280842625635,0.0,0.021819598085024552,deferred
P00195,63,M,2022-11-06,5,58000,None,False,None,False,0.006303905198622185,0.0017991474557736316,0.0,0.0,0.008103052654395817,deferred
P00196,65,M,2016-04-19,20,189000,GMIB,True,AccountValue,False,0.013528994867891119,0.0025240079969172297,0.011610100708741638,0.0,0.027663103573549987,deferred
P00197,54,M,2022-08-09,10,227000,GMWB,True,ReturnOfPremium,True,0.012111705716783562,0.0021435614026204058,0.0073196365448362,0.002260063739250711,0.02383496740349088,deferred
P00198,63,F,2021-09-08,5,103000,GMWB,False,None,False,0.00971759588535573,0.0026011443454520256,0.01021931996500468,0.0,0.022538060195812434,deferred
P00199,62,F,2014-05-17,0,110000,GMWB,True,ReturnOfPremium,True,0.012409241544877147,0.0019023040642389126,0.006122344760089444,0.0028733499132558935,0.023307240282461394,payout
P00200,52,F,2023-11-16,5,154000,None,True,AccountValue,True,0.008040215261733534,0.002355826683472505,0.0,0.0,0.010396041945206038,deferred
P00201,64,M,2017-06-28,0,156000,GMIB,True,ReturnOfPremium,True,0.014324981716705164,0.0019748483184523257,0.010039584220203998,0.0035420852994284685,0.029881499554789956,payout
P00202,66,F,2018-09-16,10,121000,GMIB,True,ReturnOfPremium,True,0.015130032108847776,0.002155109357654681,0.007581625041828178,0.003083737585430538,0.027950504093761173,deferred
P00203,70,F,2014-02-05,5,50000,GMWB,True,ReturnOfPremium,True,0.01226752505080772,0.002900934299180798,0.007864055036093482,0.0033872725961180384,0.02641978698220004,payout
P00204,70,F,2019-06-02,5,50000,GMIB,True,AccountValue,True,0.014873219348039611,0.0012724909636813826,0.01082710424401498,0.0,0.026972814555735976,payout
P00205,50,F,2017-11-11,5,116000,None,True,AccountValue,True,0.009726206799526847,0.0011656333111212255,0.0,0.0,0.010891840110648072,payout
P00206,54,M,2014-04-20,10,101000,None,True,AccountValue,False,0.010183007362750818,0.0017658866089664065,0.0,0.0,0.011948893971717224,payout
P00207,66,M,2011-09-17,5,103000,None,False,None,False,0.006957763866073448,0.002660152294079313,0.0,0.0,0.00961791616015276,payout
P00208,66,F,2015-03-25,0,121000,None,False,None,False,0.006445962838379078,0.002343527415145579,0.0,0.0,0.008789490253524657,payout
P00209,66,F,2018-11-18,10,62000,GMWB,True,AccountValue,True,0.013758230977521976,0.0017136880113730768,0.007006893618345764,0.0,0.022478812607240817,deferred
P00210,80,M,2024-10-28,5,78000,GMWB,True,AccountValue,True,0.013662786795016911,0.0012153942186630478,0.010289381242607093,0.0,0.02516756225628705,deferred
P00211,66,F,2019-04-04,10,205000,GMIB,False,None,False,0.012719420082612502,0.0012082881184802623,0.00956704433039745,0.0,0.023494752531490214,deferred
P00212,71,M,2022-04-11,5,83000,GMIB,False,None,False,0.009064424935664783,0.002876582152426516,0.008881147706408724,0.0,0.020822154794500024,deferred
P00213,69,M,2019-05-27,15,50000,GMWB,False,None,False,0.009439050839770919,0.0023196124079212497,0.007932308800945954,0.0,0.019690972048638122,deferred
P00214,67,F,2023-12-15,5,62000,GMWB,False,None,False,0.008291106435883034,0.0020604711649810374,0.009485149046075853,0.0,0.019836726646939924,deferred
P00215,59,M,2023-12-24,10,156000,GMIB,False,None,False,0.01255676111719719,0.0029966413305580063,0.008585904311222215,0.0,0.02413930675897741,deferred
P00216,68,F,2023-06-14,20,220000,GMWB,True,ReturnOfPremium,True,0.01548643792393405,0.0017260819017441832,0.007958372535792348,0.003548180500687481,0.028719072862158065,deferred
P00217,55,F,2012-11-08,10,78000,GMWB,True,ReturnOfPremium,True,0.01588901762885058,0.0021831736704679633,0.010599564283603008,0.002141955760886924,0.030813711343808475,payout
P00218,60,F,2013-08-06,5,106000,GMWB,True,ReturnOfPremium,True,0.015601135979130423,0.002090768422557902,0.011744816435766742,0.0038150955433377764,0.033251816380792845,payout
P00219,58,M,2017-06-20,5,192000,None,True,AccountValue,True,0.010109877344112507,0.002209483467572217,0.0,0.0,0.012319360811684724,payout
P00220,62,M,2007-02-11,5,88000,None,True,AccountValue,False,0.00889853080862659,0.0029160376097876694,0.0,0.0,0.011814568418414259,payout
P00221,80,M,2021-11-22,0,62000,GMIB,True,AccountValue,True,0.013013724495341572,0.0013354306194227762,0.010304960915710367,0.0,0.024654116030474717,payout
P00222,47,F,2019-08-19,5,184000,None,True,AccountValue,True,0.011491860083934474,0.0018018834601935508,0.0,0.0,0.013293743544128024,payout
P00223,67,M,2007-10-19,5,201000,GMWB,True,SteppedUp,True,0.014829679660777353,0.001589042825925628,0.010171524439144876,0.0041762400808536436,0.0307664870067015,payout
P00224,49,F,2024-05-22,15,50000,GMWB,False,None,False,0.009729444356384419,0.0019949004330236915,0.008452803324887445,0.0,0.020177148114295555,deferred
P00225,58,M,2009-07-02,0,91000,GMWB,False,None,False,0.011535379051153573,0.0014836688510192788,0.006567116661964586,0.0,0.019586164564137438,payout
P00226,70,F,2023-06-03,5,92000,GMWB,True,ReturnOfPremium,True,0.014560452530285508,0.0029213884129958446,0.01080055728307229,0.0024366014667637657,0.03071899969311741,deferred
P00227,62,F,2019-02-14,5,97000,None,True,AccountValue,True,0.008484666153687207,0.0010444024852016643,0.0,0.0,0.00952906863888887,payout
P00228,53,F,2017-02-08,20,118000,None,True,AccountValue,True,0.011622454419114032,0.0024223006998453783,0.0,0.0,0.01404475511895941,deferred
P00229,56,F,2010-03-24,5,116000,GMIB,True,ReturnOfPremium,False,0.016217784794780223,0.002439750966961976,0.01201269210838641,0.002452398295966455,0.033122626166095064,payout
P00230,67,M,2014-02-16,20,105000,GMWB,True,AccountValue,False,0.01477562599836533,0.0028515080981125892,0.011549003942382773,0.0,0.02917613803886069,deferred
P00231,56,M,2011-09-23,5,99000,GMIB,False,None,False,0.011889558486693525,0.0015195505779321025,0.012311129699395053,0.0,0.02572023876402068,payout
P00232,63,F,2019-03-14,10,162000,None,False,None,False,0.00881799724090328,0.0029027805972806848,0.0,0.0,0.011720777838183965,deferred
P00233,62,F,2017-07-16,0,85000,GMWB,True,AccountValue,False,0.012363129886948548,0.0021256851439473445,0.008590929406964135,0.0,0.023079744437860025,payout
P00234,56,M,2024-05-07,10,50000,GMIB,True,ReturnOfPremium,False,0.015435992312436414,0.0017099635146904546,0.009046173412949214,0.0037481256851631234,0.029940254925239204,deferred
P00235,79,F,2007-02-25,0,102000,None,False,None,False,0.00702819092689666,0.001728498716646457,0.0,0.0,0.008756689643543118,payout
P00236,67,F,2009-03-12,5,74000,GMWB,True,AccountValue,True,0.014500924202119651,0.0025081170137446446,0.006803090932305447,0.0,0.02381213214816974,payout
P00237,45,M,2007-01-01,5,144000,GMWB,True,AccountValue,True,0.015987958088701137,0.0017609452763757,0.0076303276651381565,0.0,0.025379231030214992,payout
P00238,63,M,2014-03-14,5,74000,None,False,None,False,0.00819537029244001,0.001385793929543479,0.0,0.0,0.009581164221983489,payout
P00239,56,F,2021-03-20,0,105000,None,False,None,False,0.007558042951041412,0.0015944853968389153,0.0,0.0,0.009152528347880327,payout
P00240,68,F,2017-07-04,10,82000,None,True,AccountValue,False,0.010662073246512669,0.0015106535943692806,0.0,0.0,0.01217272684088195,deferred
P00241,55,M,2012-04-04,10,129000,None,True,AccountValue,True,0.008037589918998451,0.0025976844387227585,0.0,0.0,0.01063527435772121,payout
P00242,61,M,2022-03-24,5,119000,None,True,AccountValue,True,0.008986708328987163,0.0011509575790999813,0.0,0.0,0.010137665908087144,deferred
P00243,66,F,2022-10-19,20,50000,GMWB,True,AccountValue,True,0.013120047070491034,0.0023689906941410065,0.009073098811796396,0.0,0.024562136576428438,deferred
P00244,68,F,2021-08-15,0,87000,GMWB,True,ReturnOfPremium,True,0.01598134625934338,0.0027603758023043534,0.0063066885644971725,0.002227242303139006,0.02727565292928391,payout
P00245,52,M,2017-03-21,10,50000,GMIB,True,AccountValue,True,0.015000371949417338,0.0020798651572461455,0.008541178073101147,0.0,0.025621415179764632,deferred
P00246,59,M,2021-05-21,5,126000,GMWB,True,ReturnOfPremium,True,0.013734479191885193,0.0025388338180811886,0.009738117798455351,0.0022170850842285345,0.028228515892650265,deferred
P00247,58,M,2023-05-15,15,164000,GMWB,True,AccountValue,True,0.01521354320216438,0.0024868625193920344,0.00663385607072221,0.0,0.024334261792278624,deferred
P00248,56,M,2018-11-14,10,106000,GMWB,True,ReturnOfPremium,True,0.013094634197407102,0.001122244482427264,0.011142240400313303,0.0021060080174377938,0.027465127097585463,deferred
P00249,76,M,2023-09-15,0,100000,GMWB,True,AccountValue,True,0.015094618534208409,0.0012147642168633254,0.010224493440263969,0.0,0.026533876191335702,payout
P00250,65,M,2022-11-14,5,155000,None,True,AccountValue,True,0.010068802240738594,0.0019688046297741063,0.0,0.0,0.0120376068705127,deferred
P00251,51,M,2020-12-20,10,65000,GMWB,True,ReturnOfPremium,True,0.01264908495972222,0.0014374005110420027,0.009959280975020494,0.0029367698445088627,0.026982536290293582,deferred
P00252,69,F,2019-11-15,5,101000,GMWB,True,AccountValue,True,0.013846166056903997,0.0012190016544822576,0.006913618323783982,0.0,0.021978786035170235,payout
P00253,78,M,2021-02-19,10,161000,GMWB,True,SteppedUp,True,0.01598667711116026,0.0017058880131793957,0.01080685944913564,0.0043830401163056235,0.03288246468978092,deferred
P00254,70,M,2014-11-23,15,54000,None,True,AccountValue,True,0.008649563781731375,0.0011353903285581766,0.0,0.0,0.009784954110289552,deferred
P00255,49,M,2021-11-14,10,91000,GMIB,True,ReturnOfPremium,True,0.014907993379150991,0.0024015431652378047,0.007604554226832974,0.00380637018853676,0.028720460959758526,deferred
P00256,58,F,2022-03-24,5,135000,None,True,AccountValue,True,0.010453022112592638,0.0010966708374519898,0.0,0.0,0.011549692950044627,deferred
P00257,72,M,2024-06-05,10,171000,None,False,None,False,0.008154315998622628,0.00138358486712719,0.0,0.0,0.009537900865749818,deferred
P00258,56,F,2007-04-23,15,102000,GMIB,True,AccountValue,True,0.01524732224035592,0.0024610126579110024,0.009858295683048168,0.0,0.027566630581315088,payout
P00259,65,F,2015-03-11,5,50000,GMWB,False,None,False,0.011057634020277306,0.001852338036218397,0.008397038477599985,0.0,0.021307010534095686,payout
P00260,68,F,2019-03-05,15,99000,GMIB,True,AccountValue,True,0.016766852981744806,0.0013956804770213292,0.010258287400295656,0.0,0.02842082085906179,deferred
P00261,54,F,2024-11-13,15,82000,None,False,None,False,0.007598994687916264,0.00222665335300588,0.0,0.0,0.009825648040922143,deferred
P00262,61,M,2011-07-08,5,125000,GMWB,True,ReturnOfPremium,True,0.014060961367365035,0.002459086377961493,0.01055856636328465,0.002362058874688093,0.02944067298329927,payout
P00263,45,M,2022-08-09,0,148000,GMWB,False,None,False,0.009843800823416182,0.001075394846978351,0.009831243805145702,0.0,0.020750439475540235,payout
P00264,53,F,2020-07-12,15,58000,GMWB,True,AccountValue,False,0.01405148744069454,0.0019757143929493882,0.007584059951426014,0.0,0.023611261785069945,deferred
P00265,59,M,2024-12-09,0,176000,GMIB,True,AccountValue,False,0.015615794975800686,0.002988665179186475,0.008762768702496947,0.0,0.02736722885748411,payout
P00266,52,M,2021-03-06,15,59000,GMIB,True,ReturnOfPremium,True,0.015210252796958661,0.0013731727357429659,0.007768417573406364,0.0029900832622915033,0.027341926368399494,deferred
P00267,75,F,2021-06-21,10,118000,None,True,AccountValue,True,0.008376735386818704,0.0018533434478735112,0.0,0.0,0.010230078834692215,deferred
P00268,50,F,2022-04-03,20,50000,GMIB,True,AccountValue,True,0.014300532664590112,0.0012708346932862014,0.008774088563258484,0.0,0.024345455921134795,deferred
P00269,58,F,2014-10-06,0,248000,GMWB,True,SteppedUp,True,0.014992199210987553,0.0028562632525828227,0.011882923829849821,0.00463280242477503,0.03436418871819523,payout
P00270,63,F,2017-05-04,5,73000,None,True,AccountValue,True,0.010555417959259824,0.0025804715418388463,0.0,0.0,0.01313588950109867,payout
P00271,73,F,2007-06-03,0,202000,GMWB,True,ReturnOfPremium,True,0.014740035862178298,0.00293008705968051,0.008256452043738401,0.0037915965732709753,0.02971817153886818,payout
P00272,50,F,2022-10-15,20,98000,None,True,AccountValue,True,0.008067203559320021,0.002081994848765056,0.0,0.0,0.010149198408085078,deferred
P00273,71,M,2012-06-12,10,182000,None,True,AccountValue,True,0.0088824765961321,0.0016795980225360221,0.0,0.0,0.010562074618668123,payout
P00274,62,F,2018-06-25,5,115000,GMIB,True,AccountValue,True,0.013481938552702405,0.0023709384781065456,0.008359347461347411,0.0,0.024212224492156362,payout
P00275,54,M,2021-10-16,5,131000,GMIB,True,ReturnOfPremium,True,0.015648202249654457,0.002487598542711446,0.011682465471451398,0.0021383007144163647,0.031956566978233666,deferred
P00276,65,F,2024-04-15,20,350000,None,False,None,False,0.00831934666741205,0.0013064328357259628,0.0,0.0,0.009625779503138011,deferred
P00277,63,M,2016-03-14,5,173000,GMIB,True,ReturnOfPremium,True,0.016285302986762635,0.002621891922879616,0.010958560840763378,0.002443077740181966,0.03230883349058759,payout
P00278,57,M,2023-12-03,15,50000,None,True,AccountValue,True,0.01001786024840001,0.002687513837451764,0.0,0.0,0.012705374085851776,deferred
P00279,62,F,2020-05-13,0,61000,GMIB,True,AccountValue,True,0.015281662347236763,0.0014490599770364372,0.0079103279958331,0.0,0.0246410503201063,payout
P00280,58,M,2012-10-15,10,112000,None,True,AccountValue,True,0.010530180335304848,0.002460641751375448,0.0,0.0,0.012990822086680296,payout
P00281,62,F,2019-03-08,5,155000,None,True,AccountValue,False,0.010511412286422472,0.0015799190113918882,0.0,0.0,0.01209133129781436,payout
P00282,67,F,2013-04-11,0,87000,None,True,AccountValue,True,0.010609305795138517,0.002220067588271575,0.0,0.0,0.012829373383410092,payout
P00283,74,F,2024-03-24,15,86000,GMWB,True,ReturnOfPremium,False,0.012406129994162405,0.002137414917877777,0.01036000009099695,0.0020749564157141083,0.02697850141875124,deferred
P00284,52,M,2014-02-23,5,142000,GMWB,True,ReturnOfPremium,True,0.01303186214750785,0.0012173011642382665,0.007021529163148386,0.003486298928995828,0.024756991403890326,payout
P00285,79,M,2016-02-11,5,69000,None,True,AccountValue,True,0.010972910023226116,0.0017205417259446118,0.0,0.0,0.012693451749170729,payout
P00286,46,F,2014-01-26,5,52000,None,True,AccountValue,True,0.00924737471152057,0.0022975024363333886,0.0,0.0,0.01154487714785396,payout
P00287,60,M,2009-09-23,0,107000,GMIB,False,None,False,0.009848821150357817,0.0021941994369972188,0.012772928772437051,0.0,0.02481594935979209,payout
P00288,66,M,2014-09-25,5,197000,GMIB,False,None,False,0.009325160587638631,0.0026827265736850165,0.008440237576012288,0.0,0.020448124737335933,payout
P00289,64,F,2020-12-07,10,51000,None,True,AccountValue,True,0.011560578453211802,0.0010722485150846974,0.0,0.0,0.012632826968296498,deferred
P00290,57,F,2006-03-06,15,276000,None,True,AccountValue,True,0.009358000385550794,0.0024735572716301653,0.0,0.0,0.01183155765718096,payout
